ID,geneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,go_term
Vitvi07g00532,Vitvi07g00532,5.25559,2.5335,0.7223116,3.507489,0.000452357,0.0021,#N/A
Vitvi02g00430,Vitvi02g00430,4.267964877,3.267719318,0.931698012,3.507273037,0.000452724,0.0021,#N/A
Vitvi05g01285,Vitvi05g01285,10.69083,1.732458,0.4940515,3.506635,0.000453812,0.0021,#N/A
Vitvi09g00159,Vitvi09g00159,25.96097,1.515778,0.4323285,3.506079,0.00045476,0.0021,#N/A
Vitvi03g00933,Vitvi03g00933,7.739112,1.977004,0.5639095,3.505889,0.000455085,0.0021,#N/A
Vitvi01g00723,Vitvi01g00723,22.7019124,1.340183595,0.38308723,3.498377102,0.000468099,0.0021,GO:0004553
Vitvi05g00116,Vitvi05g00116,18.7585,1.499688,0.4287492,3.497821,0.000469077,0.0021,#N/A
Vitvi04g00728,Vitvi04g00728,19.47881,1.22665,0.3510364,3.494367,0.000475188,0.0022,GO:0000160
Vitvi04g00527,Vitvi04g00527,28.24652,-1.113529,0.3191513,-3.489031,0.000484775,0.0022,#N/A
Vitvi06g01714,Vitvi06g01714,58.02105,1.25968,0.3617491,3.482191,0.000497329,0.0023,#N/A
Vitvi14g02907,Vitvi14g02907,9.261238,1.601673,0.4604705,3.478341,0.000504528,0.0023,#N/A
Vitvi03g01479,Vitvi03g01479,87.22242,-1.057865,0.3042335,-3.477149,0.000506776,0.0023,#N/A
Vitvi12g00297,Vitvi12g00297,8.276505,1.777478,0.5113174,3.476271,0.000508438,0.0023,GO:0004672
Vitvi14g00250,Vitvi14g00250,47.77591,1.194701,0.3437537,3.475457,0.000509983,0.0023,GO:0000079
Vitvi18g00424,Vitvi18g00424,67.91095,1.374187,0.3957003,3.472797,0.000515065,0.0023,#N/A
Vitvi02g01239,Vitvi02g01239,55.46375,1.59199,0.4589222,3.468976,0.000522446,0.0024,GO:0016747
Vitvi15g00835,Vitvi15g00835,80.25637,1.015713,0.2930283,3.466262,0.000527748,0.0024,GO:0005506
Vitvi16g01119,Vitvi16g01119,16.98364,1.247837,0.3600101,3.466118,0.000528031,0.0024,#N/A
Vitvi14g01247,VviMYB91B,47.70253,1.35627,0.3914197,3.465002,0.000530227,0.0024,GO:0003677
Vitvi10g01806,Vitvi10g01806,6.124835,3.673467,1.060658,3.463384,0.000533426,0.0024,#N/A
Vitvi07g01264,Vitvi07g01264,17.06438,1.65835,0.479232,3.460432,0.000539309,0.0024,#N/A
Vitvi05g00235,Vitvi05g00235,2.672667,4.586182,1.325978,3.458717,0.000542755,0.0024,GO:0016209
Vitvi07g03008,Vitvi07g03008,20.73295,1.48843,0.4309699,3.453674,0.000553005,0.0025,#N/A
Vitvi00g01369,Vitvi00g01369,4.206817068,4.064544806,1.177290909,3.452455782,0.000555509,0.0025,GO:0009690
Vitvi09g01413,Vitvi09g01413,28.26662,1.105415,0.3204404,3.449674,0.000561264,0.0025,GO:0000250
Vitvi12g02030,Vitvi12g02030,28.03685,1.094679,0.3174862,3.447958,0.000564842,0.0025,GO:0005515
Vitvi11g00518,Vitvi11g00518,23490.48,1.152611,0.3344831,3.445948,0.000569059,0.0025,#N/A
Vitvi17g01560,Vitvi17g01560,18.47086,1.408382,0.4089336,3.444036,0.0005731,0.0026,#N/A
Vitvi08g02000,Vitvi08g02000,39.8313,1.329837,0.3866099,3.439738,0.000582278,0.0026,GO:0016021
Vitvi11g00261,Vitvi11g00261,274.9287,1.053137,0.3071464,3.428779,0.000606304,0.0027,GO:0004672
Vitvi07g01596,Vitvi07g01596,34.20095,1.067312,0.3115941,3.425328,0.000614059,0.0027,GO:0005634
Vitvi01g02178,Vitvi01g02178,10.87043626,1.88078571,0.549772251,3.42102699,0.000623851,0.0028,#N/A
Vitvi10g02111,Vitvi10g02111,13.14759,-1.991998,0.5826933,-3.418604,0.000629432,0.0028,#N/A
Vitvi10g01023,Vitvi10g01023,42.0608,1.058456,0.309698,3.417703,0.00063152,0.0028,GO:0016491
Vitvi05g01399,Vitvi05g01399,14.48669,-2.541428,0.7437579,-3.417011,0.000633128,0.0028,#N/A
Vitvi14g00208,Vitvi14g00208,4.963292,-3.229477,0.9456335,-3.415147,0.000637476,0.0028,#N/A
Vitvi16g01355,Vitvi16g01355,31.93939,1.072625,0.3141157,3.414745,0.000638416,0.0028,GO:0004672
Vitvi11g01664,Vitvi11g01664,5.417243,2.319091,0.6791504,3.414695,0.000638535,0.0028,#N/A
Vitvi17g01577,Vitvi17g01577,8.423412,2.00439,0.5875909,3.411199,0.000646778,0.0028,GO:0005506
Vitvi19g01840,Vitvi19g01840,25.90508,1.281221,0.3756358,3.410806,0.000647711,0.0028,#N/A
Vitvi13g00870,Vitvi13g00870,9.763565,1.544888,0.4532626,3.408373,0.000653516,0.0029,GO:0016021
Vitvi19g02091,Vitvi19g02091,28.15295,1.236827,0.3630215,3.407036,0.000656726,0.0029,#N/A
Vitvi07g01898,Vitvi07g01898,8.062058,2.257878,0.6630855,3.405109,0.000661377,0.0029,GO:0016021
Vitvi18g01315,Vitvi18g01315,286.3497,-1.362311,0.4002599,-3.403565,0.000665125,0.0029,GO:0005887
Vitvi13g01898,Vitvi13g01898,6.62751,-1.911701,0.5624427,-3.398925,0.000676512,0.003,GO:0004867
Vitvi12g02401,Vitvi12g02401,12.42108,1.758711,0.5176512,3.397482,0.000680091,0.003,#N/A
Vitvi04g02149,Vitvi04g02149,4.81667,-2.965831,0.8731756,-3.396603,0.000682279,0.003,#N/A
Vitvi15g00833,Vitvi15g00833,55.9467,1.028378,0.3028305,3.395885,0.00068407,0.003,GO:0008168
Vitvi05g00546,Vitvi05g00546,50.21528,-1.132899,0.3337915,-3.394031,0.000688718,0.003,GO:0008271
Vitvi09g00796,Vitvi09g00796,12.89351,1.715241,0.5057494,3.391484,0.000695153,0.003,#N/A
Vitvi12g00554,Vitvi12g00554,27.06165,-1.034087,0.3052732,-3.387415,0.000705547,0.0031,#N/A
Vitvi16g01345,Vitvi16g01345,26.46007,1.052215,0.3118019,3.374626,0.00073916,0.0032,GO:0004252
Vitvi13g01053,Vitvi13g01053,664.8493,1.013726,0.3007696,3.37044,0.000750483,0.0032,#N/A
Vitvi13g01942,Vitvi13g01942,13.78345,1.652913,0.4904503,3.370194,0.000751153,0.0032,#N/A
Vitvi14g02884,Vitvi14g02884,18.46321,1.779409,0.5286244,3.366112,0.000762358,0.0033,#N/A
Vitvi19g00381,VviTPS25,16.10274,-1.690055,0.502094,-3.366012,0.000762633,0.0033,GO:0000287
Vitvi07g01624,Vitvi07g01624,26.30581,-1.170713,0.3478699,-3.365374,0.000764399,0.0033,GO:0005506
Vitvi03g00364,Vitvi03g00364,18.19444,1.679288,0.4990558,3.36493,0.000765631,0.0033,#N/A
Vitvi12g02680,Vitvi12g02680,15.07038,-1.297297,0.3855509,-3.364789,0.000766023,0.0033,#N/A
Vitvi19g00140,Vitvi19g00140,2128.689,1.181318,0.3512969,3.362732,0.000771751,0.0033,#N/A
Vitvi10g01790,Vitvi10g01790,33.76081,1.087865,0.3238888,3.358762,0.000782925,0.0034,#N/A
Vitvi04g01774,Vitvi04g01774,35.47737,-1.051856,0.3131772,-3.358661,0.000783212,0.0034,GO:0004672
Vitvi18g01915,Vitvi18g01915,4.312777,2.658278,0.7922352,3.355415,0.000792459,0.0034,GO:0043531
Vitvi18g01845,Vitvi18g01845,5.613604,2.400452,0.7162932,3.351215,0.000804579,0.0034,GO:0043531
Vitvi02g00851,Vitvi02g00851,13.21267,2.157399,0.6448663,3.345498,0.000821351,0.0035,GO:0043531
Vitvi12g00375,Vitvi12g00375,8.92772,-1.967013,0.5879734,-3.345411,0.000821608,0.0035,GO:0055114
Vitvi07g01312,Vitvi07g01312,55.25138,1.030773,0.3082019,3.344473,0.000824392,0.0035,GO:0008270
Vitvi06g00030,Vitvi06g00030,41.47341,1.378523,0.4123826,3.342824,0.000829304,0.0035,GO:0004252
Vitvi17g00227,Vitvi17g00227,12.33574,2.35093,0.7050061,3.334624,0.000854148,0.0036,GO:0005507
Vitvi07g02905,Vitvi07g02905,15.30419,1.755587,0.5279579,3.32524,0.000883425,0.0038,#N/A
Vitvi01g00291,Vitvi01g00291,14.12240919,1.355177047,0.407951577,3.321906628,0.000894046,0.0038,#N/A
Vitvi06g01572,Vitvi06g01572,6.711269,2.673476,0.8051725,3.320376,0.000898962,0.0038,#N/A
Vitvi14g00154,Vitvi14g00154,286.4488,1.365222,0.4112098,3.320013,0.000900132,0.0038,#N/A
Vitvi18g00166,Vitvi18g00166,9360.666,1.191808,0.359143,3.318478,0.000905093,0.0038,#N/A
Vitvi07g02142,Vitvi07g02142,110.9771,-1.095302,0.330489,-3.314185,0.000919107,0.0039,#N/A
Vitvi07g01735,Vitvi07g01735,7.15124,2.101088,0.6345852,3.310962,0.000929759,0.0039,GO:0004252
Vitvi10g00743,Vitvi10g00743,27.90998,1.494532,0.4518265,3.307757,0.000940464,0.004,#N/A
Vitvi19g02225,Vitvi19g02225,9.935089,1.71345,0.5202311,3.293633,0.000989016,0.0041,#N/A
Vitvi19g01911,Vitvi19g01911,3.468607,-3.476879,1.055816,-3.293073,0.000990988,0.0041,#N/A
Vitvi16g01643,Vitvi16g01643,291.4682,1.606968,0.4880581,3.292574,0.000992747,0.0042,#N/A
Vitvi12g01950,Vitvi12g01950,7.43974,-1.733873,0.5271521,-3.289132,0.001004968,0.0042,#N/A
Vitvi03g01363,Vitvi03g01363,2.939738,-4.767177,1.450099,-3.287484,0.00101087,0.0042,GO:0009733
Vitvi07g02492,Vitvi07g02492,20.23273,-1.148414,0.3494177,-3.28665,0.001013869,0.0042,#N/A
Vitvi18g03182,Vitvi18g03182,7.32279,2.129787,0.648554,3.283901,0.00102381,0.0043,GO:0005515
Vitvi16g01646,Vitvi16g01646,45.58467,1.697967,0.5172865,3.28245,0.001029092,0.0043,#N/A
Vitvi17g01227,Vitvi17g01227,33.7437,1.024608,0.3124983,3.278762,0.001042637,0.0043,GO:0003677
Vitvi11g00033,Vitvi11g00033,27.50686,1.281095,0.3908079,3.278067,0.001045205,0.0043,GO:0009733
Vitvi07g01187,Vitvi07g01187,15.37149,1.71197,0.5223256,3.277591,0.00104697,0.0043,#N/A
Vitvi09g01012,Vitvi09g01012,43.92479,1.818209,0.5551611,3.275102,0.001056239,0.0044,#N/A
Vitvi19g00613,Vitvi19g00613,6.695199,2.614436,0.7984562,3.274364,0.001059002,0.0044,GO:0005515
Vitvi16g00836,Vitvi16g00836,67.75598,1.011525,0.3090378,3.273142,0.001063591,0.0044,#N/A
Vitvi15g01770,Vitvi15g01770,6.476809,2.150474,0.6579714,3.26834,0.001081805,0.0045,GO:0046983
Vitvi17g01359,Vitvi17g01359,8.806176,2.160876,0.6614461,3.266897,0.001087333,0.0045,#N/A
Vitvi13g00145,Vitvi13g00145,81.25354,1.041103,0.3191489,3.262122,0.001105816,0.0046,#N/A
Vitvi05g01672,Vitvi05g01672,5.392316,2.271318,0.6972882,3.257359,0.00112454,0.0046,GO:0055114
Vitvi07g02833,Vitvi07g02833,70.59159,1.073755,0.3298492,3.25529,0.001132768,0.0046,GO:0005515
Vitvi02g00162,Vitvi02g00162,31.77117549,1.213290959,0.373083199,3.25206539,0.001145697,0.0047,GO:0006633
Vitvi13g00814,Vitvi13g00814,20.94403,-1.146266,0.3530006,-3.247206,0.001165439,0.0048,#N/A
Vitvi07g00055,Vitvi07g00055,4.936262,2.645655,0.8152913,3.245043,0.00117433,0.0048,GO:0006633
Vitvi07g00516,Vitvi07g00516,45.36761,2.091584,0.6446532,3.244511,0.001176525,0.0048,GO:0005506
Vitvi19g01775,Vitvi19g01775,13.05338,1.657508,0.5116823,3.23933,0.001198109,0.0049,#N/A
Vitvi04g01731,Vitvi04g01731,4.586134,-2.544083,0.7860084,-3.236712,0.001209153,0.0049,GO:0016491
Vitvi11g00409,VviRGA3,279.0904,1.074996,0.3324262,3.233789,0.001221599,0.005,#N/A
Vitvi17g00347,Vitvi17g00347,28.12753,1.05908,0.3276583,3.23227,0.00122811,0.005,#N/A
Vitvi06g00088,Vitvi06g00088,37.09264,1.038354,0.3212538,3.232192,0.001228445,0.005,#N/A
Vitvi02g00038,Vitvi02g00038,4.061121937,4.295737832,1.329183593,3.231861915,0.001229865,0.005,GO:0000737
Vitvi18g02167,Vitvi18g02167,8.706878,1.837837,0.5687507,3.231358,0.001232035,0.005,GO:0016491
Vitvi02g01291,Vitvi02g01291,19.4,1.320017,0.408631,3.230339,0.001236436,0.005,#N/A
Vitvi07g02713,Vitvi07g02713,20.80738,1.198935,0.3715582,3.226775,0.001251937,0.0051,#N/A
Vitvi15g00575,Vitvi15g00575,10.91425,1.84381,0.5718039,3.224549,0.001261714,0.0051,GO:0008138
Vitvi10g02058,Vitvi10g02058,5.249909,2.669823,0.8280662,3.224165,0.001263404,0.0051,#N/A
Vitvi08g01777,Vitvi08g01777,3.224192,-2.381506,0.7386911,-3.223954,0.001264336,0.0051,#N/A
Vitvi14g00507,Vitvi14g00507,25.61774,1.26796,0.3941386,3.217042,0.001295198,0.0052,GO:0005515
Vitvi18g02217,Vitvi18g02217,6.421217,2.1097,0.6558718,3.216635,0.001297037,0.0052,GO:0005515
Vitvi11g01420,Vitvi11g01420,24.21234,1.149208,0.3573774,3.215671,0.001301398,0.0052,#N/A
Vitvi13g00591,Vitvi13g00591,47.33852,1.102723,0.3429607,3.215303,0.001303067,0.0052,GO:0004672
Vitvi09g01562,Vitvi09g01562,30.13885,1.054117,0.3278778,3.214968,0.001304593,0.0052,GO:0003993
Vitvi15g01116,Vitvi15g01116,13.15065,1.519871,0.4727438,3.214998,0.001304453,0.0052,#N/A
Vitvi03g01260,Vitvi03g01260,15.83534,1.186605,0.3692815,3.21328,0.001312282,0.0053,GO:0016758
Vitvi07g03145,Vitvi07g03145,232.5254,1.049007,0.326545,3.212443,0.001316111,0.0053,GO:0043531
Vitvi10g02229,Vitvi10g02229,17.13597,1.340583,0.4176326,3.209958,0.001327546,0.0053,GO:0004672
Vitvi11g00116,Vitvi11g00116,45.58368,1.013213,0.3159139,3.207242,0.00134014,0.0054,#N/A
Vitvi09g01266,Vitvi09g01266,10.94958,2.028025,0.632433,3.206703,0.001342656,0.0054,#N/A
Vitvi07g02122,Vitvi07g02122,12.72244,1.589225,0.4957673,3.205587,0.001347873,0.0054,#N/A
Vitvi18g00070,Vitvi18g00070,36.97451,1.357412,0.4235221,3.205056,0.001350361,0.0054,GO:0004553
Vitvi17g00294,Vitvi17g00294,13.88738,1.397194,0.4362422,3.202795,0.001361008,0.0054,GO:0008375
Vitvi10g01858,Vitvi10g01858,28.15248,1.062934,0.3320002,3.201607,0.001366635,0.0055,#N/A
Vitvi05g01192,Vitvi05g01192,15.41015,1.191508,0.3722248,3.201044,0.001369307,0.0055,GO:0005515
Vitvi06g00614,Vitvi06g00614,15.4787,2.013688,0.6298142,3.197273,0.001387338,0.0055,GO:0006270
Vitvi03g00704,Vitvi03g00704,4.461862,4.262949,1.334732,3.193863,0.001403829,0.0056,GO:0004185
Vitvi03g00953,Vitvi03g00953,5.495512,-2.196147,0.6885162,-3.189681,0.001424299,0.0057,#N/A
Vitvi14g02522,Vitvi14g02522,30.53532,1.001406,0.3139869,3.189325,0.001426053,0.0057,#N/A
Vitvi05g01577,Vitvi05g01577,507.3081,-1.563538,0.4905149,-3.187545,0.001434863,0.0057,GO:0004568
Vitvi16g01480,VviSTS43,151.7086,-1.159148,0.3638183,-3.186063,0.00144223,0.0057,GO:0009058
Vitvi01g00458,Vitvi01g00458,27.02490322,1.451588844,0.455849368,3.184360771,0.001450741,0.0058,GO:0004857
Vitvi00g02204,Vitvi00g02204,3.846121668,-4.204929382,1.321160982,-3.182753228,0.001458819,0.0058,#N/A
Vitvi02g01485,Vitvi02g01485,13.67244,1.216533,0.3822637,3.182444,0.001460378,0.0058,GO:0005509
Vitvi14g01507,Vitvi14g01507,36.758,-1.091597,0.3432702,-3.179994,0.001472783,0.0058,GO:0009055
Vitvi06g00434,Vitvi06g00434,7.198518,-2.892819,0.9098701,-3.179376,0.001475927,0.0058,#N/A
Vitvi07g02240,Vitvi07g02240,35.30664,1.020331,0.3209581,3.179015,0.001477766,0.0058,GO:0005515
Vitvi04g01757,Vitvi04g01757,23.35201,-1.012689,0.3189543,-3.175028,0.001498223,0.0059,GO:0051087
Vitvi07g00127,VviTPS67,7.276187,-2.141532,0.6745655,-3.174684,0.001499998,0.0059,GO:0000287
Vitvi03g01224,Vitvi03g01224,22.87302,1.302564,0.4106887,3.171657,0.001515717,0.006,GO:0043531
Vitvi07g02426,Vitvi07g02426,8.258317,2.938709,0.9277962,3.167408,0.001538043,0.0061,#N/A
Vitvi07g00518,Vitvi07g00518,22.94073,-1.013801,0.3200991,-3.167148,0.001539419,0.0061,#N/A
Vitvi17g00514,Vitvi17g00514,11.71837,1.402874,0.443225,3.165151,0.001550025,0.0061,GO:0003824
Vitvi06g00944,Vitvi06g00944,45.63402,1.079461,0.3415571,3.16041,0.00157547,0.0062,GO:0005515
Vitvi05g02160,Vitvi05g02160,18.72465,3.515563,1.112718,3.159439,0.001580731,0.0062,#N/A
Vitvi16g01642,Vitvi16g01642,95.11765,1.599183,0.5066619,3.156313,0.001597774,0.0063,#N/A
Vitvi03g01584,Vitvi03g01584,9.97846,1.806404,0.5732365,3.151237,0.001625804,0.0064,#N/A
Vitvi16g01531,Vitvi16g01531,12.81711,1.454604,0.4616231,3.151065,0.001626765,0.0064,#N/A
Vitvi07g02906,Vitvi07g02906,8.061855,2.738166,0.8705737,3.145243,0.00165949,0.0065,#N/A
Vitvi10g02238,Vitvi10g02238,12.10632,1.904488,0.6057046,3.144253,0.001665114,0.0065,#N/A
Vitvi12g00586,Vitvi12g00586,2635.428,1.240651,0.3946828,3.143412,0.001669904,0.0065,GO:0010411
Vitvi10g00527,Vitvi10g00527,6.851378,3.585066,1.142214,3.138699,0.001696999,0.0066,GO:0004601
Vitvi08g02372,Vitvi08g02372,10.29975,1.609184,0.512813,3.137954,0.001701313,0.0066,GO:0005506
Vitvi18g03362,Vitvi18g03362,7.400219,2.033759,0.648311,3.137011,0.001706795,0.0066,GO:0005515
Vitvi11g01506,Vitvi11g01506,7.286927,1.929052,0.6156545,3.133335,0.001728322,0.0067,#N/A
Vitvi02g00460,Vitvi02g00460,11.61369998,1.470517984,0.469326665,3.133250449,0.001728819,0.0067,#N/A
Vitvi04g01426,Vitvi04g01426,32.41649,1.014355,0.3237785,3.132869,0.001731069,0.0067,GO:0004672
Vitvi08g02126,Vitvi08g02126,7.22211,2.570505,0.8211074,3.130534,0.00174489,0.0068,GO:0004185
Vitvi05g02211,Vitvi05g02211,14.58828,1.272903,0.4068364,3.128784,0.001755314,0.0068,#N/A
Vitvi18g01278,Vitvi18g01278,4.966182,2.305368,0.7380613,3.123545,0.001786865,0.0069,#N/A
Vitvi03g01866,Vitvi03g01866,10.64804,1.601999,0.51311,3.122135,0.001795449,0.0069,GO:0043531
Vitvi06g00799,Vitvi06g00799,19.31955,1.545744,0.4951928,3.1215,0.001799323,0.0069,GO:0006869
Vitvi09g00198,Vitvi09g00198,34.99173,1.110717,0.3560942,3.119167,0.001813634,0.007,GO:0005515
Vitvi10g00385,Vitvi10g00385,6.539123,1.795703,0.5759,3.118081,0.001820327,0.007,GO:0016020
Vitvi01g01514,Vitvi01g01514,6.210841387,3.175194808,1.020112996,3.112591273,0.001854527,0.0071,GO:0016747
Vitvi02g01296,Vitvi02g01296,2650.366,1.140359,0.3663793,3.11251,0.001855037,0.0071,#N/A
Vitvi13g01554,Vitvi13g01554,6.977477,1.941596,0.6241725,3.110672,0.001866623,0.0071,#N/A
Vitvi11g01425,Vitvi11g01425,25.47979,-1.139522,0.3664631,-3.109515,0.001873951,0.0072,#N/A
Vitvi05g02120,Vitvi05g02120,19.11681,1.158365,0.3727509,3.107611,0.001886063,0.0072,#N/A
Vitvi01g00302,VviMYB163,7.454102961,1.712935951,0.551290907,3.107136229,0.001889093,0.0072,GO:0003677
Vitvi18g02637,Vitvi18g02637,8.427642,1.972272,0.6348705,3.106573,0.001892693,0.0072,#N/A
Vitvi01g01511,Vitvi01g01511,2.801673731,2.658151916,0.856263525,3.104361963,0.001906899,0.0073,GO:0005506
Vitvi13g01759,Vitvi13g01759,18.50446,1.088925,0.3508936,3.103292,0.001913808,0.0073,#N/A
Vitvi12g00654,Vitvi12g00654,62.14629,1.079857,0.3480314,3.102757,0.001917273,0.0073,#N/A
Vitvi07g02681,Vitvi07g02681,15.75223,-1.885216,0.6076903,-3.102264,0.001920466,0.0073,#N/A
Vitvi01g02015,Vitvi01g02015,5.283348803,3.999165387,1.290393836,3.099182029,0.001940558,0.0074,#N/A
Vitvi11g00775,Vitvi11g00775,13.75968,1.790167,0.5783124,3.095501,0.001964805,0.0075,#N/A
Vitvi03g01493,Vitvi03g01493,237.0809,1.317711,0.4262059,3.091723,0.001989984,0.0075,#N/A
Vitvi15g00248,Vitvi15g00248,35.02277,1.025156,0.3316007,3.091537,0.001991233,0.0075,GO:0005515
Vitvi09g01955,Vitvi09g01955,11.55898,1.713892,0.5545772,3.090448,0.001998547,0.0076,GO:0004571
Vitvi18g00245,Vitvi18g00245,12.44017,1.275811,0.4129504,3.089501,0.002004929,0.0076,GO:0030246
Vitvi07g00193,Vitvi07g00193,26.60492,1.075447,0.3481629,3.088918,0.002008866,0.0076,GO:0016757
Vitvi16g02154,Vitvi16g02154,9.896811,-1.68443,0.5454917,-3.087911,0.002015686,0.0076,#N/A
Vitvi12g02657,Vitvi12g02657,2.543028,3.63555,1.178235,3.08559,0.002031486,0.0077,#N/A
Vitvi03g01282,Vitvi03g01282,34.24184,1.16225,0.3767466,3.084966,0.002035757,0.0077,GO:0016758
Vitvi19g02214,Vitvi19g02214,22.70906,-1.076106,0.3488807,-3.084453,0.002039265,0.0077,#N/A
Vitvi09g00961,Vitvi09g00961,26.77677,1.04757,0.339903,3.081968,0.002056369,0.0078,#N/A
Vitvi05g01301,Vitvi05g01301,18.60537,1.249235,0.4058387,3.078156,0.00208286,0.0078,GO:0016758
Vitvi14g00022,Vitvi14g00022,28.52239,1.123619,0.3653125,3.075775,0.00209956,0.0079,#N/A
Vitvi05g02124,Vitvi05g02124,38.06464,-1.004838,0.3271266,-3.071711,0.00212836,0.008,#N/A
Vitvi07g00188,Vitvi07g00188,47.8466,1.09436,0.3568407,3.066801,0.002163629,0.0081,GO:0016788
Vitvi14g00327,Vitvi14g00327,20.60581,1.167963,0.3815089,3.061431,0.002202821,0.0082,#N/A
Vitvi12g02198,Vitvi12g02198,7.226606,2.564437,0.8377078,3.061255,0.002204113,0.0082,#N/A
Vitvi06g00772,Vitvi06g00772,10.43077,1.445045,0.4721055,3.060851,0.002207086,0.0082,#N/A
Vitvi11g01182,Vitvi11g01182,9.381952,1.521782,0.497169,3.060895,0.002206761,0.0082,#N/A
Vitvi15g01260,Vitvi15g01260,15.75229,1.610256,0.5262295,3.059989,0.002213451,0.0083,GO:0003676
Vitvi10g01411,Vitvi10g01411,9.437453,1.471281,0.4809512,3.059107,0.002219976,0.0083,#N/A
Vitvi10g02239,Vitvi10g02239,14.34004,1.452554,0.4751366,3.05713,0.002234676,0.0083,GO:0004672
Vitvi11g00098,VviMYBPA4,4.43133,-3.592375,1.176552,-3.053307,0.002263343,0.0084,GO:0003677
Vitvi04g02202,Vitvi04g02202,4.563996,2.742315,0.8998495,3.047526,0.002307336,0.0086,#N/A
Vitvi09g01666,Vitvi09g01666,102.7387,-1.036948,0.341073,-3.040252,0.0023638,0.0088,GO:0009055
Vitvi08g01712,Vitvi08g01712,30.42881,1.003473,0.3301029,3.03988,0.002366722,0.0088,GO:0003677
Vitvi09g00088,Vitvi09g00088,11.22963,1.604385,0.5281878,3.037528,0.002385276,0.0088,GO:0004672
Vitvi09g01577,Vitvi09g01577,17.89857,-1.34338,0.4422944,-3.037299,0.002387087,0.0088,#N/A
Vitvi13g01887,Vitvi13g01887,19.18931,-1.332009,0.4391631,-3.033063,0.002420854,0.0089,#N/A
Vitvi18g01872,Vitvi18g01872,5.979115,2.579806,0.8506286,3.032824,0.002422772,0.0089,GO:0003677
Vitvi11g01715,Vitvi11g01715,9.670137,1.8139,0.5981099,3.03272,0.002423601,0.0089,#N/A
Vitvi05g01948,Vitvi05g01948,49.25571,1.046764,0.3452695,3.031731,0.002431559,0.009,#N/A
Vitvi16g00435,Vitvi16g00435,21.88451,1.504993,0.4968129,3.029295,0.002451252,0.009,#N/A
Vitvi18g00375,Vitvi18g00375,16.4897,1.064903,0.3520558,3.024814,0.002487865,0.0091,GO:0004553
Vitvi14g02993,Vitvi14g02993,10.59658,1.452695,0.4802902,3.02462,0.002489461,0.0092,#N/A
Vitvi10g00459,Vitvi10g00459,5.152128,2.271313,0.7519277,3.020653,0.0025223,0.0093,#N/A
Vitvi05g02228,Vitvi05g02228,13.22546,1.492313,0.4947452,3.016326,0.002558579,0.0094,GO:0043531
Vitvi10g01691,Vitvi10g01691,18.74652,1.176879,0.3902925,3.015376,0.002566611,0.0094,#N/A
Vitvi19g01803,Vitvi19g01803,13.77746,1.481193,0.4920709,3.01012,0.002611446,0.0095,#N/A
Vitvi18g03009,Vitvi18g03009,6.126343,-2.710679,0.9015096,-3.006823,0.002639938,0.0096,#N/A
Vitvi11g01541,Vitvi11g01541,15.71871,-1.115512,0.3711387,-3.005647,0.002650167,0.0097,#N/A
Vitvi14g00315,Vitvi14g00315,4.457709,2.79958,0.9318796,3.004229,0.002662545,0.0097,GO:0004672
Vitvi10g01614,Vitvi10g01614,12.94846,1.896275,0.6314264,3.00316,0.002671919,0.0097,#N/A
Vitvi13g00994,Vitvi13g00994,35.04809,1.109047,0.3694589,3.001815,0.002683752,0.0098,GO:0005515
Vitvi01g02132,Vitvi01g02132,12.55970721,1.644685734,0.548178097,3.000276268,0.002697348,0.0098,GO:0005515
Vitvi19g00405,Vitvi19g00405,12.06459,-1.827991,0.6096479,-2.998438,0.002713673,0.0098,GO:0045454
Vitvi16g00098,VviMYB181,11.61376,1.532492,0.5112905,2.997302,0.002723804,0.0099,GO:0003677
Vitvi03g01603,Vitvi03g01603,7.99584,1.459502,0.4882891,2.989012,0.002798813,0.0101,#N/A
Vitvi07g02507,Vitvi07g02507,9.344287,-1.204999,0.4034205,-2.986954,0.002817721,0.0102,#N/A
Vitvi13g02169,Vitvi13g02169,8.923674,1.686652,0.5647551,2.986519,0.002821737,0.0102,#N/A
Vitvi13g01570,Vitvi13g01570,23.88248,1.084602,0.3637203,2.981968,0.002864016,0.0103,GO:0005515
Vitvi10g00362,Vitvi10g00362,3.246432,2.365627,0.7933248,2.981915,0.002864518,0.0103,#N/A
Vitvi06g01716,Vitvi06g01716,3.418785,-2.936146,0.9847911,-2.981491,0.002868486,0.0103,#N/A
Vitvi09g01308,Vitvi09g01308,33.80052,1.013537,0.3400246,2.980776,0.002875192,0.0104,#N/A
Vitvi18g02844,Vitvi18g02844,15.31126,1.491239,0.5004826,2.979602,0.002886231,0.0104,#N/A
Vitvi11g00122,Vitvi11g00122,13.6326,1.506087,0.5057032,2.978204,0.002899429,0.0104,#N/A
Vitvi04g02229,Vitvi04g02229,377.053,1.151953,0.3873557,2.973889,0.002940515,0.0106,#N/A
Vitvi08g02382,Vitvi08g02382,5.261347,2.130516,0.7178553,2.96789,0.002998516,0.0107,#N/A
Vitvi10g02248,Vitvi10g02248,15.76145,1.505618,0.5078116,2.964915,0.003027661,0.0108,#N/A
Vitvi05g00906,Vitvi05g00906,18.2732,1.221486,0.4127642,2.959282,0.003083567,0.011,GO:0004672
